thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome,calibration_tag,diagnostic_noise
51.1,119.0,3.4000000000000004,4.2,C1,3.0,0.0,0,A,1.4493362158609353
47.0,161.0,-3.2,-1.7000000000000002,C1,3.0,1.0,1,A,2.5196048226580365
62.0,103.0,0.8,1.5,C3,4.0,,0,A,-0.9948345760293962
54.2,143.0,-2.6,-3.3000000000000003,C2,4.0,1.0,1,A,-1.904977671456396
39.7,,,-1.6,C3,,0.0,0,B,0.2507268705324135
55.5,94.0,0.6000000000000001,3.5,,3.0,0.0,0,A,0.4770169177993119
44.0,,4.9,-1.0,C2,3.0,1.0,0,A,-1.860048874987246
,77.0,4.0,2.1,C3,5.0,0.0,0,A,-1.2954237252632692
52.7,112.0,-1.4,-5.5,C1,3.0,0.0,1,A,-0.9181772895090587
46.2,120.0,-1.6,-6.0,,2.0,1.0,1,A,0.6340169521833904
57.3,102.0,-1.1,-4.5,C2,3.0,0.0,1,A,0.2701367151872272
44.0,113.0,-1.6,-6.1000000000000005,C3,4.0,0.0,0,A,-1.3700483792426
45.2,126.0,2.1,2.5,C1,5.0,1.0,1,A,-0.9986661203908552
44.900000000000006,132.0,1.9,-6.2,C1,2.0,,1,A,-1.199338919325064
45.6,61.0,-3.6,-2.9000000000000004,C4,3.0,0.0,0,,0.0055222464684931
59.0,114.0,6.5,1.4,C4,3.0,0.0,0,A,2.1317345667835363
55.2,128.0,5.0,2.9000000000000004,C4,,0.0,0,A,1.4906725105533802
63.8,94.0,4.0,1.2000000000000002,C1,1.0,1.0,0,A,0.8853621458928448
68.3,96.0,0.3,-3.5,C3,5.0,0.0,0,A,-1.1923279263041096
41.900000000000006,86.0,6.6000000000000005,9.3,C3,2.0,1.0,1,A,1.1084926058553382
50.7,90.0,1.2000000000000002,-2.1,C1,2.0,0.0,1,A,-0.7632815297195997
40.7,80.0,2.1,3.2,C1,4.0,0.0,1,A,-0.8136994538214382
,77.0,3.6,4.6000000000000005,C1,2.0,0.0,1,A,1.1184242541372245
45.1,150.0,-0.5,-3.2,C4,1.0,0.0,1,A,-0.2210079629159065
41.7,74.0,-2.1,,C3,5.0,0.0,0,A,0.7973168984441664
41.7,102.0,2.9000000000000004,-2.8000000000000003,C1,3.0,0.0,0,A,0.5922173577126423
49.0,112.0,3.9,7.2,C1,5.0,0.0,0,,-0.6363889440031412
40.400000000000006,38.0,4.800000000000001,4.6000000000000005,C4,1.0,0.0,0,A,0.1869362197490319
56.900000000000006,151.0,2.0,0.7000000000000001,C3,1.0,0.0,0,B,0.6020585200071563
42.8,105.0,0.8,-3.3000000000000003,C4,2.0,1.0,0,A,-0.0665757896588509
,143.0,3.7,9.0,C1,1.0,1.0,0,A,-1.2203652627063792
46.5,123.0,-3.3000000000000003,-8.200000000000001,C5,3.0,0.0,1,A,1.3056862748792792
50.7,100.0,0.4,-0.6000000000000001,C1,5.0,1.0,1,,-0.5759180680918143
39.8,107.0,2.4000000000000004,2.6,C1,2.0,0.0,1,A,-0.7994903656359871
63.8,73.0,3.4000000000000004,-4.2,C5,4.0,0.0,1,,-0.555935787951281
59.1,138.0,,-2.8000000000000003,C1,3.0,1.0,1,A,0.9510261904606266
52.5,109.0,3.6,,C2,1.0,0.0,1,,0.2347162188791715
39.400000000000006,88.0,4.1000000000000005,5.6000000000000005,C1,2.0,0.0,1,A,1.843194666428916
51.8,81.0,-0.3,-3.7,C3,3.0,0.0,0,A,-1.5217438626190112
41.2,79.0,4.5,-3.7,C1,,0.0,0,A,-0.4507649493246811
61.900000000000006,113.0,,-8.6,C2,3.0,1.0,0,A,0.1259219562306853
,282.690854004028,0.8,-4.2,C1,4.0,1.0,1,A,-0.2736298177714182
,111.0,0.4,-7.6,C5,2.0,0.0,1,A,-1.4886338743277847
30.700000000000003,110.0,2.2,3.6,C4,2.0,0.0,1,A,-1.0461579170224
42.3,49.0,6.2,7.2,C4,4.0,0.0,1,A,-0.5757868849603399
55.7,123.0,4.9,2.7,C4,,1.0,0,A,-0.5211681175278395
59.900000000000006,105.0,2.7,-0.3,C3,3.0,,0,A,-0.2010313373933465
59.0,101.0,1.2000000000000002,2.6,C1,2.0,0.0,0,A,-0.3186177052675331
37.4,,-1.6,-0.1,C1,4.0,,1,A,-1.101712985759671
52.6,107.0,-2.9000000000000004,-8.4,C3,3.0,0.0,0,A,-1.7513349548676331
,119.0,-0.0,-5.2,C2,5.0,1.0,1,A,1.3327066968695471
36.9,48.0,5.9,6.5,C1,,1.0,1,A,1.5164086291864278
50.1,130.0,2.7,1.9,C1,3.0,0.0,1,A,0.0145093982070896
52.400000000000006,106.0,4.3,4.800000000000001,C5,3.0,0.0,1,A,1.0712377940935176
47.8,112.0,-2.6,,C1,2.0,0.0,1,A,0.9361882964089308
35.300000000000004,108.0,-0.3,-5.0,C2,3.0,,1,A,0.9100421283658152
47.6,,6.6000000000000005,6.2,C3,4.0,0.0,1,A,-0.6585125413821462
47.5,113.0,4.4,-0.7000000000000001,C3,3.0,1.0,0,A,0.1227961927178418
49.0,94.0,3.1,-5.4,C1,5.0,0.0,1,A,-0.5013985678904769
45.6,120.0,2.6,-2.1,C3,3.0,0.0,0,A,-1.6361850633820492
46.6,73.0,-3.7,,C1,1.0,1.0,0,A,-1.34123721821239
49.8,125.0,0.2,5.800000000000001,,1.0,0.0,0,A,0.2270826381485144
53.7,78.0,5.0,-0.8,C3,1.0,1.0,1,A,-0.0071509078786961
47.7,107.0,3.9,1.6,C4,5.0,0.0,1,A,0.4700207121137981
46.900000000000006,103.0,4.800000000000001,11.2,C3,2.0,0.0,0,A,0.0676561976864344
50.900000000000006,97.0,3.0,-3.6,C1,4.0,0.0,1,A,0.1658287347148433
34.800000000000004,47.0,4.9,5.5,C1,3.0,1.0,1,A,0.3061895374656179
54.0,97.0,-1.9,-6.300000000000001,C2,5.0,0.0,1,A,-1.090763262090943
50.2,125.0,3.9,3.5,,3.0,1.0,1,A,
50.5,141.0,3.5,11.3,C1,5.0,0.0,0,A,
57.8,166.0,,1.5,C1,4.0,1.0,0,A,0.3890119393102584
34.5,,-3.3000000000000003,-3.8,C1,2.0,0.0,1,A,1.281674558172841
34.4,81.0,3.1,-2.9000000000000004,C2,3.0,,0,A,-0.5140579116298485
52.400000000000006,116.0,4.1000000000000005,1.2000000000000002,C1,2.0,0.0,0,A,0.0823257656545128
50.1,152.0,2.3000000000000003,,C1,2.0,0.0,0,A,
51.5,117.0,6.9,-1.8,,2.0,0.0,1,A,0.3363853409965385
46.5,97.0,4.800000000000001,-6.4,C2,2.0,0.0,0,A,0.5753205317029689
55.5,102.0,4.9,-0.9,C2,3.0,0.0,1,A,0.9328486467109336
57.6,109.0,-1.0,-2.6,C1,3.0,1.0,1,A,-0.018155652237373
54.0,117.0,0.9,4.0,C2,5.0,1.0,1,A,-1.2507332726666232
48.1,77.0,-1.8,-6.300000000000001,C1,3.0,0.0,0,A,-1.3393176561430362
33.300000000000004,55.0,4.800000000000001,3.4000000000000004,C4,4.0,0.0,1,A,-1.3248102682991916
56.3,109.0,,-4.1000000000000005,C2,3.0,0.0,1,A,-1.4557843284634655
,105.0,0.0,-5.0,C3,3.0,1.0,0,A,-2.143355337105878
,125.0,7.300000000000001,-5.6000000000000005,C3,3.0,0.0,0,A,-1.2073912827065922
43.1,107.0,-1.6,6.5,,5.0,0.0,0,B,-0.7133881504973313
55.6,117.0,4.7,3.3000000000000003,C2,1.0,0.0,1,A,1.7082182037697733
57.0,125.0,0.1,-0.8,C2,2.0,0.0,1,A,-0.8550260996717561
62.6,125.0,6.1000000000000005,6.0,C2,4.0,0.0,0,A,0.1009062181057921
43.1,0.0,3.4000000000000004,12.1,,2.0,0.0,1,A,-0.1864582058786716
48.3,74.0,5.1000000000000005,1.0,C1,1.0,1.0,1,A,-0.1410176934350396
56.1,130.0,-0.8,-6.5,C1,2.0,1.0,1,A,-1.2419190528447617
50.6,79.0,-0.9,6.1000000000000005,C2,,1.0,1,A,0.5193523767335276
41.2,,0.4,-6.4,,2.0,,0,A,-0.552722405606083
53.5,131.0,4.5,7.800000000000001,C4,2.0,1.0,0,A,1.1454897127232682
54.8,101.0,-0.9,-2.7,C1,5.0,0.0,1,A,0.2764000510294025
50.900000000000006,86.0,4.3,4.0,C1,4.0,0.0,1,A,-1.3713014349138448
51.900000000000006,104.0,3.8,-4.4,C3,1.0,1.0,0,A,0.8794707312633374
48.1,96.0,0.6000000000000001,9.9,C4,1.0,,0,A,-1.2700818905649718
62.0,137.0,-0.3,-3.5,C2,5.0,0.0,0,A,-1.7677329856949808
42.900000000000006,25.0,-1.7000000000000002,-6.1000000000000005,C2,4.0,1.0,0,A,2.108314169774696
45.5,73.0,3.0,3.3000000000000003,C1,3.0,0.0,1,A,0.6369059764286132
50.2,73.0,4.0,-0.8,C5,,0.0,1,A,1.090866706355488
57.2,44.0,-1.0,,C3,1.0,0.0,0,A,-0.3609318798019574
38.2,67.0,5.1000000000000005,-2.5,C1,2.0,1.0,0,A,-0.401474240206722
39.7,,1.2000000000000002,0.0,C3,3.0,0.0,0,A,-0.9369319720458328
33.800000000000004,62.0,-1.2000000000000002,,C1,3.0,0.0,0,A,-0.5270958117578362
50.400000000000006,88.0,4.800000000000001,-0.8,C2,5.0,0.0,1,A,-0.6075797732868381
41.2,98.0,5.300000000000001,-0.9,C2,1.0,0.0,0,A,-1.5877382242115647
47.1,88.0,-0.1,2.1,C3,,0.0,0,A,1.3467328957424198
55.5,64.0,4.9,1.2000000000000002,C5,5.0,1.0,1,A,-1.0018957382879472
45.0,101.0,6.6000000000000005,3.4000000000000004,C2,5.0,1.0,1,A,
52.0,169.0,2.0,2.0,C3,2.0,1.0,0,,-1.179092616324514
47.8,125.0,5.1000000000000005,7.7,C3,2.0,0.0,0,A,0.1134030036869603
55.5,128.0,-0.4,-5.800000000000001,C1,,1.0,1,A,-0.9755716733967136
54.0,102.0,-0.3,-0.9,C3,2.0,1.0,1,A,-0.5060137386970235
,78.0,5.4,-0.7000000000000001,C4,5.0,0.0,1,A,-0.1716197171691135
48.8,83.0,4.5,1.5,C2,2.0,0.0,0,A,-0.579073129496712
58.5,121.0,0.8,3.6,C2,1.0,0.0,0,A,-0.1422270482827065
53.3,75.0,3.0,-8.9,C3,3.0,0.0,0,A,-0.3268316717908751
39.0,87.0,-1.3,-6.7,,4.0,0.0,0,A,-0.9502045153932568
55.400000000000006,91.0,-1.9,-4.3,C1,5.0,1.0,1,A,-0.0438990002339834
,40.0,-2.0,-1.7000000000000002,C1,3.0,0.0,0,A,0.0324572624321615
61.5,101.0,-0.4,3.2,C3,1.0,1.0,0,A,0.8244565594714587
58.400000000000006,148.0,-1.6,-10.2,C1,4.0,,1,A,
52.5,108.0,4.800000000000001,8.6,C4,1.0,0.0,0,A,-1.254884949143935
51.400000000000006,,6.0,5.9,,2.0,0.0,1,A,
48.5,79.0,1.4,-1.4,C1,2.0,1.0,0,A,-0.0913217562896233
55.6,134.0,2.0,-6.1000000000000005,C3,1.0,0.0,0,A,-0.2557339694904044
47.2,87.0,2.6,-1.8,C1,2.0,0.0,0,A,0.7286359467525878
52.0,118.0,4.9,7.1000000000000005,C2,4.0,0.0,0,A,1.5662827522760614
57.1,101.0,3.1,1.3,C2,1.0,1.0,0,A,0.4381724789813829
45.7,98.0,5.300000000000001,2.2,C4,3.0,0.0,0,A,0.4681627943208531
45.2,93.0,5.7,-0.7000000000000001,,2.0,1.0,1,A,0.6612530264053712
40.6,67.0,-3.6,-1.7000000000000002,C3,3.0,1.0,0,A,-0.2532524807296505
41.6,101.0,-0.1,-2.3000000000000003,C5,3.0,0.0,1,A,0.1142361277120444
35.5,117.0,0.5,-2.2,C2,2.0,0.0,1,A,0.8916045209108451
,121.0,3.3000000000000003,0.9,C1,5.0,,1,A,0.7179087987159913
64.60000000000001,128.0,-0.8,-5.0,C1,3.0,0.0,0,,-1.590280822339235
61.6,97.0,6.4,0.6000000000000001,C2,5.0,0.0,1,A,
37.1,104.0,-0.8,-8.8,C1,5.0,0.0,0,A,-0.2073577226100104
56.0,96.0,2.6,-2.0,C2,2.0,0.0,1,A,0.2767013775535051
61.5,135.0,-1.6,-10.6,C2,5.0,0.0,0,A,1.5908393701588288
46.5,115.0,0.1,,C3,4.0,0.0,0,A,
51.0,128.0,6.1000000000000005,0.9,C3,3.0,0.0,0,A,-0.7501593553638722
34.1,100.0,-0.3,-3.6,C3,4.0,1.0,0,,1.6123895868449007
52.3,130.0,0.7000000000000001,-1.2000000000000002,C1,3.0,0.0,1,A,-0.4082719389090077
41.6,52.0,2.2,-3.1,C2,3.0,1.0,0,A,1.0353756104858172
51.8,80.0,3.8,-3.2,C4,2.0,0.0,1,A,0.4387212251962007
37.7,42.0,1.5,,C3,4.0,0.0,0,A,0.1013162061157658
54.5,69.0,5.0,10.8,C1,5.0,0.0,1,A,-0.6783754849685757
,155.0,5.9,7.4,C1,2.0,1.0,0,A,1.061661782650524
43.900000000000006,63.0,2.9000000000000004,6.300000000000001,C3,3.0,1.0,0,A,
41.1,55.0,-3.3000000000000003,-10.0,C2,1.0,0.0,0,,-1.4490141337125175
,70.0,,2.9000000000000004,C2,,0.0,1,A,1.4474972483650197
48.0,77.0,1.7000000000000002,-1.0,,2.0,0.0,1,A,-0.0593188765136023
45.5,154.0,5.4,9.1,C2,1.0,1.0,0,A,0.6482961802014156
37.7,72.0,3.7,5.6000000000000005,,4.0,1.0,1,A,
53.8,119.0,-1.1,-3.3000000000000003,C1,4.0,0.0,1,A,0.0067001085059288
46.6,73.0,-0.4,-11.6,C2,3.0,0.0,0,A,-0.0530349269264346
41.5,41.0,5.4,-1.8,C4,3.0,0.0,0,A,-2.8880804802430653
45.7,73.0,4.4,4.9,C4,4.0,1.0,1,A,1.55581821873156
,95.0,2.1,-1.1,C1,2.0,0.0,1,A,0.6246706906474736
55.0,,1.6,-0.7000000000000001,C1,2.0,0.0,1,,-0.1052238998936976
49.1,56.0,5.300000000000001,5.6000000000000005,C1,3.0,0.0,1,A,1.9109087321939668
,112.0,4.9,7.5,C4,3.0,1.0,0,A,1.5468910868140415
40.900000000000006,76.0,1.7000000000000002,-3.4000000000000004,C1,3.0,0.0,0,A,1.35730534983387
50.400000000000006,59.0,2.9000000000000004,3.4000000000000004,C5,3.0,0.0,1,A,-1.069961720224119
51.3,105.0,2.2,7.1000000000000005,C3,4.0,0.0,0,B,2.1056381070398804
46.400000000000006,115.0,6.300000000000001,9.9,C3,1.0,1.0,0,A,0.5023467958844304
53.6,139.0,2.7,-1.5,C1,2.0,0.0,1,A,1.7053509060059482
43.900000000000006,25.0,-0.6000000000000001,-0.9,C3,3.0,1.0,0,A,-0.8116462043813251
54.2,88.0,-1.4,0.4,C1,2.0,1.0,1,A,-0.0342657403184278
54.6,71.0,-1.8,-3.1,C3,5.0,0.0,1,A,-0.7692107631041875
26.8,43.0,6.2,2.8000000000000003,C3,5.0,1.0,0,,-0.4931775014676242
59.7,154.0,-2.4000000000000004,-11.0,C4,2.0,0.0,1,A,-0.8484800189143267
25.8,40.0,4.6000000000000005,-1.3,C3,2.0,1.0,0,,-0.8953380426872463
45.2,79.0,-1.7000000000000002,-6.0,C5,2.0,0.0,1,A,0.958961503462252
58.400000000000006,92.0,4.800000000000001,-2.8000000000000003,C2,3.0,0.0,1,A,-0.1188688623553358
47.6,140.0,6.800000000000001,4.800000000000001,C2,5.0,0.0,0,A,-0.2454987774346121
38.400000000000006,19.0,3.7,5.300000000000001,C1,2.0,0.0,0,A,-1.9384247517145048
41.400000000000006,71.0,5.300000000000001,1.2000000000000002,C1,2.0,0.0,1,A,0.1434387839399955
58.400000000000006,91.0,0.2,-10.8,,3.0,1.0,1,A,-1.176712499570203
34.800000000000004,28.0,1.5,-0.8,C1,3.0,0.0,0,A,0.974532855320613
59.2,145.0,4.7,3.6,C1,4.0,1.0,0,A,-0.3588329992079847
49.7,51.0,-2.6,-3.0,C1,4.0,0.0,0,A,0.4707320700226858
40.6,72.0,4.2,-1.0,C1,4.0,0.0,1,A,-0.326919971119301
45.5,90.0,1.3,-5.6000000000000005,C3,3.0,0.0,0,A,-0.8751834521752189
42.0,66.0,4.800000000000001,6.4,C2,1.0,1.0,0,A,
57.1,65.0,1.5,1.2000000000000002,C5,4.0,0.0,1,A,0.912488120879913
56.0,106.0,3.1,-1.7000000000000002,C1,3.0,0.0,1,A,0.0623474477588392
36.4,57.0,-5.300000000000001,-12.6,C1,2.0,1.0,0,A,-1.168568193798879
46.900000000000006,,-3.0,-3.3000000000000003,C4,5.0,0.0,1,A,0.1800499245971068
43.2,,0.7000000000000001,-4.800000000000001,C4,4.0,1.0,0,A,1.0003049484468558
60.5,170.0,5.0,4.4,,3.0,1.0,0,A,0.0758228247513773
39.400000000000006,85.0,-1.4,-2.2,C1,5.0,0.0,1,A,0.7549930435550788
63.0,138.0,4.6000000000000005,11.2,C4,4.0,0.0,0,A,-0.4358300614240165
49.900000000000006,90.0,5.6000000000000005,3.0,C5,5.0,0.0,1,A,-1.97686425231248
40.900000000000006,131.0,2.8000000000000003,9.3,C5,4.0,1.0,1,A,-1.3744842081248965
44.7,92.0,-2.0,-3.1,C2,,1.0,0,A,-0.3555183386349951
43.7,87.0,6.300000000000001,1.0,C1,2.0,0.0,1,A,0.1837781700272751
40.0,98.0,2.6,,C2,3.0,0.0,0,A,0.8738660805608812
50.900000000000006,84.0,-2.5,-7.5,C2,3.0,0.0,0,A,1.9342807154803423
40.3,70.0,-0.2,0.0,C1,4.0,0.0,1,A,-0.0162251107722338
32.7,86.0,4.1000000000000005,,C1,5.0,0.0,1,A,0.061058552031694
47.1,115.0,-1.4,-10.6,C5,1.0,1.0,1,A,0.8172759468079911
35.7,92.0,2.3000000000000003,4.800000000000001,C1,4.0,0.0,1,,0.2006072018254953
44.1,88.0,-3.1,1.9,C1,2.0,0.0,1,A,-0.3460993674334218
42.900000000000006,95.0,1.1,,C2,4.0,0.0,0,A,0.0792182715796761
,115.0,4.2,6.4,C5,2.0,1.0,1,A,1.575923697414091
,98.0,5.0,9.9,C5,3.0,0.0,0,A,-0.0943068911166518
50.6,101.0,5.4,-4.5,C1,3.0,1.0,1,A,-1.71523382907264
52.1,25.0,-2.5,-5.800000000000001,C3,5.0,1.0,0,A,1.5434708683852902
35.9,96.0,-3.4000000000000004,-8.200000000000001,C5,4.0,1.0,1,A,-0.143382624766174
44.900000000000006,70.0,0.2,2.7,C3,2.0,0.0,0,A,1.2588855020993606
51.900000000000006,83.0,1.0,-2.5,C1,3.0,1.0,1,A,-0.5990496846934061
42.0,266.5065857611296,,-2.2,C3,3.0,,0,A,
57.400000000000006,129.0,6.1000000000000005,5.5,,2.0,0.0,0,A,-0.6478684108990234
40.5,149.0,-2.4000000000000004,2.9000000000000004,C2,2.0,1.0,1,A,-1.517626056614471
47.900000000000006,55.0,-0.0,-1.9,C2,5.0,1.0,1,A,0.147807724030309
45.5,70.0,0.4,-3.3000000000000003,C1,2.0,0.0,0,A,0.1468548557397724
51.5,109.0,-1.5,-4.2,C3,1.0,1.0,0,A,-0.4453332593042069
45.0,72.0,-0.3,0.9,C1,3.0,1.0,0,A,1.697186776012145
48.0,119.0,-3.1,-10.0,C1,2.0,1.0,1,A,-1.1491190192627654
48.3,93.0,-1.8,,C2,3.0,1.0,0,A,-1.367075512694112
44.3,114.0,1.1,-4.7,C3,2.0,0.0,0,A,0.1143679861539615
54.0,100.0,,-1.0,C2,2.0,0.0,1,A,0.6942690261871554
52.1,118.0,4.7,-5.7,C4,3.0,0.0,0,A,0.0811262857361909
49.400000000000006,73.0,6.0,1.5,C4,3.0,0.0,1,A,-0.8164321026245038
46.7,147.0,5.7,7.9,C3,1.0,0.0,0,A,0.9325265197907262
56.5,65.0,5.2,-5.4,C2,3.0,1.0,1,,-2.142849163050688
48.3,78.0,3.9,4.1000000000000005,C2,4.0,0.0,1,A,-1.327276804431145
47.7,58.0,5.1000000000000005,0.1,C2,4.0,1.0,1,A,-0.3687024793830741
51.0,123.0,-2.2,-8.0,C2,2.0,,1,A,-1.9318378014120527
63.7,138.0,0.5,0.3,C2,3.0,1.0,0,A,-0.0914982557654421
39.400000000000006,49.0,1.3,5.1000000000000005,C4,2.0,0.0,0,A,-0.5141989482785545
56.3,138.0,0.9,,C3,1.0,1.0,0,A,-0.2608130749466281
35.0,56.0,,,C1,3.0,0.0,1,A,0.0257689066017306
51.900000000000006,114.0,-0.5,-2.3000000000000003,C5,4.0,0.0,1,A,0.47870948649925
62.8,138.0,3.2,2.9000000000000004,C5,5.0,0.0,0,A,0.1090264123813135
54.1,100.0,7.2,15.2,C1,1.0,1.0,0,A,0.0291517792578086
51.5,127.0,-2.0,-4.6000000000000005,C5,3.0,0.0,1,,-1.9743587072121889
45.7,89.0,0.7000000000000001,3.8,C2,5.0,0.0,1,A,-0.346597243765354
,110.0,-1.3,,C1,3.0,1.0,1,A,-1.0047611535247332
48.1,90.0,-0.8,-5.800000000000001,C3,5.0,1.0,0,A,-0.7677703540121144
43.900000000000006,39.0,,7.7,C1,4.0,,1,A,-2.643489466367096
47.8,93.0,6.5,4.1000000000000005,C3,5.0,1.0,0,A,-1.201580432131324
51.7,80.0,2.3000000000000003,,C4,4.0,0.0,1,A,-0.4561383387879416
44.0,128.0,6.6000000000000005,6.5,C2,1.0,1.0,0,,1.2183798821335263
43.7,53.0,5.300000000000001,-0.7000000000000001,C1,4.0,0.0,0,A,-1.3043386102392165
39.3,115.0,4.3,0.3,C1,1.0,1.0,1,A,-1.8512156826159711
53.3,101.0,1.1,-3.4000000000000004,C2,4.0,1.0,1,,-0.0295813986806304
54.5,119.0,-3.3000000000000003,-3.1,,3.0,1.0,1,A,1.6981210122327193
52.0,66.0,-3.7,-3.3000000000000003,C3,4.0,0.0,0,A,0.7024677003885045
,105.0,6.4,1.4,C4,1.0,1.0,0,A,-0.3904946718310525
50.900000000000006,84.0,6.300000000000001,12.5,C2,1.0,1.0,0,B,0.2892402361016666
53.3,162.0,4.6000000000000005,2.3000000000000003,C2,,0.0,0,A,-0.8346117684940568
52.6,,3.5,1.9,C2,2.0,0.0,1,A,0.1897096536699483
49.400000000000006,130.0,6.2,9.5,C2,2.0,1.0,0,A,-0.353274342818835
45.900000000000006,125.0,-0.0,-5.300000000000001,C1,1.0,1.0,0,,1.973551576934916
,161.0,-0.1,-3.9,C2,5.0,,0,A,-0.9106095933113522
46.5,78.0,5.4,4.3,C2,4.0,0.0,1,A,0.4469123672686767
44.8,140.0,3.2,-5.0,C3,3.0,0.0,0,A,0.3607195477707502
53.6,160.0,5.7,2.4000000000000004,C1,4.0,1.0,0,A,
52.2,114.0,-1.9,5.4,C2,2.0,1.0,0,A,0.1458363662977699
38.900000000000006,69.0,3.6,9.3,C3,4.0,0.0,0,A,2.2907412362208217
59.1,92.0,5.7,7.2,C3,3.0,0.0,0,A,-1.415146339845185
49.400000000000006,112.0,2.9000000000000004,5.9,C2,1.0,0.0,0,B,0.1871168606163481
41.3,87.0,-0.1,0.4,C4,,0.0,1,A,0.9096086473014612
59.7,121.0,1.6,-2.0,C3,5.0,0.0,0,A,-1.0072579956804215
55.2,72.0,4.800000000000001,9.5,C3,2.0,0.0,0,A,-1.263058965824356
40.0,84.0,4.4,-1.7000000000000002,C3,1.0,0.0,0,A,-1.7593322490099523
64.4,155.0,3.6,5.7,C3,4.0,0.0,0,A,1.870796619785038
55.400000000000006,131.0,4.9,0.6000000000000001,,2.0,,0,A,0.5026367422548889
50.1,89.0,4.3,0.2,C1,3.0,1.0,1,A,-0.6834194730304048
-16.41867350217315,,5.9,5.800000000000001,C2,,1.0,0,A,-0.5881381890878389
51.400000000000006,63.0,-4.1000000000000005,3.4000000000000004,C4,1.0,1.0,1,A,-0.3447913911851951
49.900000000000006,82.0,0.6000000000000001,4.9,C1,4.0,0.0,1,A,0.3307463251142529
44.900000000000006,,-2.8000000000000003,-2.6,C1,5.0,1.0,0,A,-0.9068839640647356
54.8,125.0,3.7,1.9,C2,3.0,0.0,0,A,0.6463487898528519
54.0,88.0,-5.5,,C2,4.0,0.0,1,,0.6824549319992388
50.3,73.0,2.7,6.6000000000000005,C3,2.0,0.0,0,A,1.4028153751082164
43.8,110.0,4.1000000000000005,-5.4,,1.0,1.0,0,A,0.4893906382803047
51.2,91.0,5.9,3.1,C1,2.0,0.0,1,A,0.7195008111641115
49.6,77.0,-0.0,-6.1000000000000005,C4,2.0,0.0,0,A,0.4450224163586966
39.5,104.0,0.6000000000000001,-2.0,C1,3.0,0.0,1,A,1.159416407388297
38.400000000000006,93.0,2.4000000000000004,-4.800000000000001,,5.0,1.0,0,A,0.5801034762908973
54.7,102.0,1.2000000000000002,-8.200000000000001,,2.0,0.0,0,A,-0.2388481226740443
29.3,56.0,-2.2,-9.1,C1,5.0,0.0,0,,-0.5911808275351819
,113.0,-1.4,-5.2,,3.0,0.0,1,A,-0.5806272215031678
46.3,108.0,-1.2000000000000002,-0.2,C3,,0.0,0,A,0.0932075666404225
60.6,124.0,5.4,-0.4,C4,3.0,1.0,0,A,-0.8294175022565193
46.2,97.0,-4.5,-9.2,C2,3.0,0.0,0,A,-0.0712636501215928
55.400000000000006,93.0,5.0,4.5,C5,4.0,0.0,1,A,-0.7805783386128091
47.0,80.0,-0.8,,C2,4.0,1.0,0,A,0.0399211396236388
51.1,97.0,1.6,7.0,C1,3.0,1.0,0,A,-0.0936749827670578
-23.218673502173157,84.0,-3.2,-0.4,C2,4.0,1.0,1,A,0.2306083632131663
46.5,65.0,6.0,-0.7000000000000001,C3,3.0,0.0,0,A,1.1585619709566863
58.1,111.0,1.8,-2.9000000000000004,C1,2.0,0.0,1,A,0.0543712076442682
42.2,,-0.0,1.5,C1,5.0,1.0,1,A,-1.757790338037826
52.5,48.0,0.5,-4.9,C3,2.0,0.0,0,A,0.6601912083381969
57.5,102.0,2.4000000000000004,-0.8,C2,3.0,0.0,1,A,0.1207204753264748
55.400000000000006,117.0,0.3,-8.6,C3,4.0,1.0,0,A,0.23606853242167
65.5,155.0,2.0,-5.4,C1,1.0,0.0,0,A,-0.0942647059079897
44.0,,,7.1000000000000005,C2,3.0,1.0,0,A,-0.7164858094618676
,75.0,4.1000000000000005,2.7,,1.0,1.0,1,A,-1.3865998519877816
42.2,140.0,5.300000000000001,0.4,C5,2.0,1.0,1,A,0.464062344630671
55.400000000000006,122.0,-1.7000000000000002,-5.2,C1,,1.0,1,A,0.7914310673055318
54.1,,5.6000000000000005,10.5,C1,5.0,1.0,0,A,-1.7221141063903294
51.0,73.0,4.5,-0.5,C1,2.0,1.0,1,A,-0.5778040787094733
41.2,97.0,-2.2,-1.6,C5,4.0,1.0,1,A,-1.97640829061218
56.3,135.0,3.6,5.2,C1,3.0,0.0,0,A,-1.7358159084479556
40.400000000000006,65.0,0.4,4.800000000000001,C4,4.0,0.0,1,A,0.916624953264408
59.400000000000006,46.0,2.2,-3.2,C2,4.0,1.0,1,A,-0.1709526228433213
73.0,143.0,4.800000000000001,-3.3000000000000003,,3.0,0.0,0,A,1.4518867199284096
53.1,100.0,4.1000000000000005,-2.7,C1,3.0,0.0,1,A,-1.5696452552681293
,145.0,-2.6,-0.8,C2,3.0,0.0,1,A,0.1223312000187067
46.2,79.0,4.4,10.6,C5,4.0,0.0,1,A,0.9672767999356616
35.7,57.0,4.4,5.5,C1,5.0,1.0,1,A,0.9036361082806436
45.3,61.0,-0.7000000000000001,-5.0,C3,3.0,1.0,0,A,1.9442888657375124
41.400000000000006,69.0,6.300000000000001,,C5,5.0,0.0,1,A,0.4182117956002634
38.6,153.0,4.4,0.2,C1,2.0,0.0,1,A,0.4436304119274731
